Year,Term,Subject,Catalog,Descr,Primary Instructor Name,Max Units,Long Title,Description,Requisite
2020,Spring,ECON,2509,Econometrics,"Pu,Ning",2,Econometrics,Covers the basic conceptual foundations and tools of econometrics and apply them to case studies with real-world data. The key statistical technique used in this course is multiple linear regression.,MSBUSAMJ Academic Plan Only
2020,Spring,ECON,2509,Econometrics,"Pu,Ning",2,Econometrics,Covers the basic conceptual foundations and tools of econometrics and apply them to case studies with real-world data. The key statistical technique used in this course is multiple linear regression.,MSBUSAMJ Academic Plan Only
2020,Spring,ECON,3000,Managerial Economics,"Kotsiri,Sofia",4,Managerial Economics,"This course will introduce economic foundation for managerial decisions.  The course analyzes the economic behavior of individuals and firms and explores how their interactions in markets affect managerial decisions.  Basic concept of market, price elasticity, theory of consumer and theory of firm will be studied to incorporate economic theories in managerial decision making.  How key managerial decisions are made in different industrial structures will be discussed.",(OMIS 3202 OR OMIS 355 OR OMIS 3352) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ AND NOT (ECON 401 OR ECON 3400 OR ECON 2401 OR ECON 852)
2020,Spring,ECON,3000,Managerial Economics,"Cameron-Loyd,Patricia Jane",4,Managerial Economics,"This course will introduce economic foundation for managerial decisions.  The course analyzes the economic behavior of individuals and firms and explores how their interactions in markets affect managerial decisions.  Basic concept of market, price elasticity, theory of consumer and theory of firm will be studied to incorporate economic theories in managerial decision making.  How key managerial decisions are made in different industrial structures will be discussed.",(OMIS 3202 OR OMIS 355 OR OMIS 3352) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ AND NOT (ECON 401 OR ECON 3400 OR ECON 2401 OR ECON 852)
2020,Spring,EMBA, 907,Creativity for Innovative Bus.,,1,Creativity for Innovative Business,"Creativity is one of the most important skills needed for tomorrow's workforce. It is necessary for effective problem solving, developing successful strategies, and driving innovation. Organizations must be creative and innovative to survive. This experiential course will explore creativity in the business context and the implications for individuals. We will focus on exercises and activities designed to enhance creativity of managers so that can they can use non-obvious techniques to break down business problems and craft new and innovative solutions. Students will learn about and apply creative thinking tools, explore and develop their own creative processes, and collaborate in team creative problem solving.",
2020,Spring,EMBA, 907,Creativity for Innovative Bus.,,1,Creativity for Innovative Business,"Creativity is one of the most important skills needed for tomorrow's workforce. It is necessary for effective problem solving, developing successful strategies, and driving innovation. Organizations must be creative and innovative to survive. This experiential course will explore creativity in the business context and the implications for individuals. We will focus on exercises and activities designed to enhance creativity of managers so that can they can use non-obvious techniques to break down business problems and craft new and innovative solutions. Students will learn about and apply creative thinking tools, explore and develop their own creative processes, and collaborate in team creative problem solving.",
2020,Spring,EMBA, 908,Marketing Strategy,"Kalyanam,Kirthi",3,Marketing Strategy,"Marketing has a rich and multifaceted role in the modern organization. It is charged with focusing on the customer, providing value and recapturing value for the firm. Strategic marketing management involves determining which customers an organization should serve by analyzing customer needs, segmenting the market selecting a target segment and then determining the 4p's (Product, Pricing, Promotion and Place) for the chosen segment. Product managers, channel leaders, sales leaders and CMOs are some of the stakeholders involved in this process. Today's marketers have an increasing amount of data available to them and the modern practice of marketing involves effectively using this data to inform decision making. This course provides information necessary for an experience executive to develop a working knowledge of marketing. Going beyond the fundamental 4P's of marketing the course also introduces the rigorous lens of the three C's---the customer, competitors and the company. The course also emphasizes data driven marketing and the idea the customers are heterogeneous in their needs.",
2020,Spring,EMBA, 908,Marketing Strategy,"Kalyanam,Kirthi",3,Marketing Strategy,"Marketing has a rich and multifaceted role in the modern organization. It is charged with focusing on the customer, providing value and recapturing value for the firm. Strategic marketing management involves determining which customers an organization should serve by analyzing customer needs, segmenting the market selecting a target segment and then determining the 4p's (Product, Pricing, Promotion and Place) for the chosen segment. Product managers, channel leaders, sales leaders and CMOs are some of the stakeholders involved in this process. Today's marketers have an increasing amount of data available to them and the modern practice of marketing involves effectively using this data to inform decision making. This course provides information necessary for an experience executive to develop a working knowledge of marketing. Going beyond the fundamental 4P's of marketing the course also introduces the rigorous lens of the three C's---the customer, competitors and the company. The course also emphasizes data driven marketing and the idea the customers are heterogeneous in their needs.",
2020,Spring,EMBA, 908,Marketing Strategy,"Kalyanam,Kirthi",3,Marketing Strategy,"Marketing has a rich and multifaceted role in the modern organization. It is charged with focusing on the customer, providing value and recapturing value for the firm. Strategic marketing management involves determining which customers an organization should serve by analyzing customer needs, segmenting the market selecting a target segment and then determining the 4p's (Product, Pricing, Promotion and Place) for the chosen segment. Product managers, channel leaders, sales leaders and CMOs are some of the stakeholders involved in this process. Today's marketers have an increasing amount of data available to them and the modern practice of marketing involves effectively using this data to inform decision making. This course provides information necessary for an experience executive to develop a working knowledge of marketing. Going beyond the fundamental 4P's of marketing the course also introduces the rigorous lens of the three C's---the customer, competitors and the company. The course also emphasizes data driven marketing and the idea the customers are heterogeneous in their needs.",
2020,Spring,EMBA, 909,Managerial Ethics,"Velasquez,Manuel G",2,Managerial Ethics,"This course is an introduction to business ethics that focuses specifically on the kinds of ethical issues that managers typically encounter. Course topics include the psychological factors that influence moral decision-making, normative approaches for dealing with ethical issues in management, and application of these concepts to cases describing real life ethical dilemmas managers have faced in a variety of organizational and environmental settings.",
